Output: /Users/raidenippen/Desktop/detect-model/data/real
Already collected: 5026 images

[Wikimedia] Collecting up to 5000 images (recursive)...

  Quality images:  25%|██▌       | 268/1071 [16:09<42:37,  3.18s/it]
  Quality images:  25%|██▌       | 269/1071 [16:09<32:03,  2.40s/it]
  Quality images:  25%|██▌       | 270/1071 [16:10<25:03,  1.88s/it]
  Quality images:  25%|██▌       | 271/1071 [16:11<20:07,  1.51s/it]
  Quality images:  25%|██▌       | 272/1071 [16:11<16:59,  1.28s/it]
  Quality images:  25%|██▌       | 273/1071 [16:12<15:44,  1.18s/it]
  Quality images:  26%|██▌       | 274/1071 [16:13<13:19,  1.00s/it]
  Quality images:  26%|██▌       | 275/1071 [16:14<12:43,  1.04it/s]
  Quality images:  26%|██▌       | 276/1071 [16:14<11:21,  1.17it/s]
  Quality images:  26%|██▌       | 277/1071 [16:26<54:35,  4.13s/it]
  Quality images:  26%|██▌       | 278/1071 [16:27<41:27,  3.14s/it]
  Quality images:  26%|██▌       | 279/1071 [16:28<31:28,  2.38s/it]
  Quality images:  26%|██▌       | 280/1071 [16:28<24:20,  1.85s/it]
  Quality images:  26%|██▌       | 281/1071 [16:29<19:47,  1.50s/it]
  Quality images:  26%|██▋       | 282/1071 [16:30<16:23,  1.25s/it]
  Quality images:  26%|██▋       | 283/1071 [16:30<14:32,  1.11s/it]
  Quality images:  27%|██▋       | 284/1071 [16:38<41:20,  3.15s/it]
  Quality images:  27%|██▋       | 285/1071 [16:46<1:00:33,  4.62s/it]
  Quality images:  27%|██▋       | 286/1071 [16:47<44:40,  3.41s/it]  
  Quality images:  27%|██▋       | 287/1071 [16:48<33:54,  2.59s/it]
  Quality images:  27%|██▋       | 288/1071 [16:48<26:35,  2.04s/it]
  Quality images:  27%|██▋       | 289/1071 [17:02<1:13:40,  5.65s/it]
  Quality images:  27%|██▋       | 290/1071 [17:10<1:19:59,  6.15s/it]
  Quality images:  27%|██▋       | 291/1071 [17:10<58:09,  4.47s/it]  
  Quality images:  27%|██▋       | 292/1071 [17:11<43:09,  3.32s/it]
  Quality images:  27%|██▋       | 293/1071 [17:16<50:49,  3.92s/it]
  Quality images:  27%|██▋       | 294/1071 [17:17<40:03,  3.09s/it]
  Quality images:  28%|██▊       | 295/1071 [17:18<31:06,  2.41s/it]
  Quality images:  28%|██▊       | 296/1071 [17:29<1:04:00,  4.96s/it]
  Quality images:  28%|██▊       | 297/1071 [17:35<1:06:02,  5.12s/it]
  Quality images:  28%|██▊       | 298/1071 [17:39<1:01:54,  4.81s/it]
  Quality images:  28%|██▊       | 299/1071 [17:40<46:27,  3.61s/it]  
  Quality images:  28%|██▊       | 300/1071 [17:40<35:06,  2.73s/it]
  Quality images:  28%|██▊       | 301/1071 [17:41<27:37,  2.15s/it]
  Quality images:  28%|██▊       | 302/1071 [17:42<21:36,  1.69s/it]
  Quality images:  28%|██▊       | 303/1071 [17:42<17:40,  1.38s/it]
  Quality images:  28%|██▊       | 304/1071 [17:43<14:49,  1.16s/it]
  Quality images:  28%|██▊       | 305/1071 [17:44<14:06,  1.10s/it]
  Quality images:  29%|██▊       | 306/1071 [17:45<13:21,  1.05s/it]
  Quality images:  29%|██▊       | 307/1071 [17:46<12:05,  1.05it/s]
  Quality images:  29%|██▉       | 308/1071 [17:46<11:09,  1.14it/s]
  Quality images:  29%|██▉       | 309/1071 [17:47<10:10,  1.25it/s]
  Quality images:  29%|██▉       | 310/1071 [17:59<52:15,  4.12s/it]
  Quality images:  29%|██▉       | 311/1071 [17:59<39:11,  3.09s/it]
  Quality images:  29%|██▉       | 312/1071 [18:03<40:58,  3.24s/it]
  Quality images:  29%|██▉       | 313/1071 [18:05<38:02,  3.01s/it]
  Quality images:  29%|██▉       | 314/1071 [18:11<48:23,  3.84s/it]
  Quality images:  29%|██▉       | 315/1071 [18:12<38:11,  3.03s/it]
  Quality images:  30%|██▉       | 316/1071 [18:13<29:31,  2.35s/it]
  Quality images:  30%|██▉       | 317/1071 [18:14<24:28,  1.95s/it]
  Quality images:  30%|██▉       | 318/1071 [18:15<19:36,  1.56s/it]
  Quality images:  30%|██▉       | 319/1071 [18:16<17:16,  1.38s/it]
  Quality images:  30%|██▉       | 320/1071 [18:17<16:04,  1.28s/it]
  Quality images:  30%|██▉       | 321/1071 [18:18<15:08,  1.21s/it]
  Quality images:  30%|███       | 322/1071 [18:19<13:37,  1.09s/it]
  Quality images:  30%|███       | 323/1071 [18:20<12:37,  1.01s/it]
  Quality images:  30%|███       | 324/1071 [18:21<12:35,  1.01s/it]
  Quality images:  30%|███       | 325/1071 [18:27<32:15,  2.59s/it]
  Quality images:  30%|███       | 326/1071 [18:27<24:50,  2.00s/it]
  Quality images:  31%|███       | 327/1071 [18:28<19:48,  1.60s/it]
  Quality images:  31%|███       | 328/1071 [18:29<16:22,  1.32s/it]
  Quality images:  31%|███       | 329/1071 [18:29<13:43,  1.11s/it]
  Quality images:  31%|███       | 330/1071 [18:36<32:33,  2.64s/it]
  Quality images:  31%|███       | 331/1071 [18:36<25:56,  2.10s/it]
  Quality images:  31%|███       | 332/1071 [18:37<20:14,  1.64s/it]
  Quality images:  31%|███       | 333/1071 [18:38<16:36,  1.35s/it]
  Quality images:  31%|███       | 334/1071 [18:38<14:15,  1.16s/it]
  Quality images:  31%|███▏      | 335/1071 [18:39<12:14,  1.00it/s]
  Quality images:  31%|███▏      | 336/1071 [18:42<21:18,  1.74s/it]
  Quality images:  31%|███▏      | 337/1071 [18:43<18:00,  1.47s/it]
  Quality images:  32%|███▏      | 338/1071 [18:53<48:28,  3.97s/it]
  Quality images:  32%|███▏      | 339/1071 [18:58<50:34,  4.15s/it]
  Quality images:  32%|███▏      | 340/1071 [18:59<38:38,  3.17s/it]
